name,category,tokenURI
"Orange Square #1","Symbols","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_orange_square_1.json"
"Orangutan #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_orangutan_1.json"
"Orthodox Cross #1","Symbols","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_orthodox_cross_1.json"
"Otter #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_otter_1.json"
"Outbox Tray #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_outbox_tray_1.json"
"Owl #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_owl_1.json"
"Ox #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_ox_1.json"
"Oyster #1","Food & Drink","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_oyster_1.json"
"O Button (blood Type) #1","Symbols","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_o_button_(blood_type)_1.json"
"Package #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_package_1.json"
"Pager #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pager_1.json"
"Page Facing Up #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_page_facing_up_1.json"
"Page With Curl #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_page_with_curl_1.json"
"Paintbrush #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_paintbrush_1.json"
"Palms Up Together #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_palms_up_together_1.json"
"Palm Tree #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_palm_tree_1.json"
"Pancakes #1","Food & Drink","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pancakes_1.json"
"Panda #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_panda_1.json"
"Paperclip #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_paperclip_1.json"
"Parachute #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_parachute_1.json"
"Parrot #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_parrot_1.json"
"Partying Face #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_partying_face_1.json"
"Party Popper #1","Activities","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_party_popper_1.json"
"Part Alternation Mark #1","Symbols","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_part_alternation_mark_1.json"
"Passenger Ship #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_passenger_ship_1.json"
"Passport Control #1","Symbols","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_passport_control_1.json"
"Pause Button #1","Symbols","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pause_button_1.json"
"Paw Prints #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_paw_prints_1.json"
"Peace Symbol #1","Symbols","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_peace_symbol_1.json"
"Peach #1","Food & Drink","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_peach_1.json"
"Peacock #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_peacock_1.json"
"Peanuts #1","Food & Drink","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_peanuts_1.json"
"Pear #1","Food & Drink","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pear_1.json"
"Pencil #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pencil_1.json"
"Penguin #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_penguin_1.json"
"Pensive Face #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pensive_face_1.json"
"Pen #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pen_1.json"
"People Holding Hands #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_people_holding_hands_1.json"
"People Hugging #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_people_hugging_1.json"
"People With Bunny Ears #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_people_with_bunny_ears_1.json"
"People Wrestling #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_people_wrestling_1.json"
"Performing Arts #1","Activities","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_performing_arts_1.json"
"Persevering Face #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_persevering_face_1.json"
"Person #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_1.json"
"Person Biking #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_biking_1.json"
"Person Bouncing Ball #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_bouncing_ball_1.json"
"Person Bowing #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_bowing_1.json"
"Person Cartwheeling #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_cartwheeling_1.json"
"Person Climbing #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_climbing_1.json"
"Person Facepalming #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_facepalming_1.json"
"Person Feeding Baby #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_feeding_baby_1.json"
"Person Fencing #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_fencing_1.json"
"Person Frowning #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_frowning_1.json"
"Person Gesturing NO #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_gesturing_no_1.json"
"Person Gesturing OK #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_gesturing_ok_1.json"
"Person Getting Haircut #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_getting_haircut_1.json"
"Person Getting Massage #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_getting_massage_1.json"
"Person Golfing #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_golfing_1.json"
"Person In Bed #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_in_bed_1.json"
"Person In Lotus Position #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_in_lotus_position_1.json"
"Person In Manual Wheelchair #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_in_manual_wheelchair_1.json"
"Person In Motorized Wheelchair #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_in_motorized_wheelchair_1.json"
"Person In Steamy Room #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_in_steamy_room_1.json"
"Person In Suit Levitating #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_in_suit_levitating_1.json"
"Person In Tuxedo #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_in_tuxedo_1.json"
"Person Juggling #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_juggling_1.json"
"Person Kneeling #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_kneeling_1.json"
"Person Lifting Weights #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_lifting_weights_1.json"
"Person Mountain Biking #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_mountain_biking_1.json"
"Person Playing Handball #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_playing_handball_1.json"
"Person Playing Water Polo #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_playing_water_polo_1.json"
"Person Pouting #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_pouting_1.json"
"Person Raising Hand #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_raising_hand_1.json"
"Person Rowing Boat #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_rowing_boat_1.json"
"Person Running #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_running_1.json"
"Person Shrugging #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_shrugging_1.json"
"Person Standing #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_standing_1.json"
"Person Surfing #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_surfing_1.json"
"Person Swimming #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_swimming_1.json"
"Person Taking Bath #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_taking_bath_1.json"
"Person Tipping Hand #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_tipping_hand_1.json"
"Person Walking #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_walking_1.json"
"Person Wearing Turban #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_wearing_turban_1.json"
"Person With Skullcap #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_with_skullcap_1.json"
"Person With Veil #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_with_veil_1.json"
"Person With White Cane #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_person_with_white_cane_1.json"
"Petri Dish #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_petri_dish_1.json"
"Pickup Truck #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pickup_truck_1.json"
"Pick #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pick_1.json"
"Pie #1","Food & Drink","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pie_1.json"
"Pig #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pig_1.json"
"Pig Face #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pig_face_1.json"
"Pig Nose #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pig_nose_1.json"
"Pile Of Poo #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pile_of_poo_1.json"
"Pill #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pill_1.json"
"Pilot #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pilot_1.json"
"Pinched Fingers #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pinched_fingers_1.json"
"Pinching Hand #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pinching_hand_1.json"
"Pineapple #1","Food & Drink","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pineapple_1.json"
"Pine Decoration #1","Activities","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pine_decoration_1.json"
"Ping Pong #1","Activities","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_ping_pong_1.json"
"Pirate Flag #1","Flags","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pirate_flag_1.json"
"Pisces #1","Symbols","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pisces_1.json"
"Pistol #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pistol_1.json"
"Pizza #1","Food & Drink","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pizza_1.json"
"Piñata #1","Activities","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_piñata_1.json"
"Placard #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_placard_1.json"
"Place Of Worship #1","Symbols","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_place_of_worship_1.json"
"Play Button #1","Symbols","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_play_button_1.json"
"Play Or Pause Button #1","Symbols","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_play_or_pause_button_1.json"
"Pleading Face #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pleading_face_1.json"
"Plunger #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_plunger_1.json"
"Plus #1","Symbols","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_plus_1.json"
"Polar Bear #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_polar_bear_1.json"
"Police Car #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_police_car_1.json"
"Police Car Light #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_police_car_light_1.json"
"Police Officer #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_police_officer_1.json"
"Poodle #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_poodle_1.json"
"Pool 8 Ball #1","Activities","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pool_8_ball_1.json"
"Popcorn #1","Food & Drink","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_popcorn_1.json"
"Postal Horn #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_postal_horn_1.json"
"Postbox #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_postbox_1.json"
"Post Office #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_post_office_1.json"
"Potable Water #1","Symbols","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_potable_water_1.json"
"Potato #1","Food & Drink","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_potato_1.json"
"Potted Plant #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_potted_plant_1.json"
"Pot Of Food #1","Food & Drink","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pot_of_food_1.json"
"Poultry Leg #1","Food & Drink","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_poultry_leg_1.json"
"Pound Banknote #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pound_banknote_1.json"
"Pouting Cat #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pouting_cat_1.json"
"Pouting Face #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pouting_face_1.json"
"Prayer Beads #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_prayer_beads_1.json"
"Pregnant Woman #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pregnant_woman_1.json"
"Pretzel #1","Food & Drink","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pretzel_1.json"
"Princess #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_princess_1.json"
"Prince #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_prince_1.json"
"Printer #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_printer_1.json"
"Prohibited #1","Symbols","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_prohibited_1.json"
"Purple Circle #1","Symbols","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_purple_circle_1.json"
"Purple Heart #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_purple_heart_1.json"
"Purple Square #1","Symbols","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_purple_square_1.json"
"Purse #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_purse_1.json"
"Pushpin #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_pushpin_1.json"
"Puzzle Piece #1","Activities","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_puzzle_piece_1.json"
"P Button #1","Symbols","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_p_button_1.json"
"Question Mark #1","Symbols","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_question_mark_1.json"
"Rabbit #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_rabbit_1.json"
"Rabbit Face #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_rabbit_face_1.json"
"Raccoon #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_raccoon_1.json"
